"","Month","LongDes","TotItemQty","Brand"
"9012",19,"COOLHAUS ICE CRM SNDWCH BC",10,"OTHER"
"9013",19,"COOLHAUS ICE CRM SNDWCH CS",18,"OTHER"
"9014",19,"COOLHAUS ICE CRM SNDWCH DCM",19,"OTHER"
"9015",19,"COOLHS ICECRM 3-BAR VMCH",9,"OTHER"
"9016",19,"COOLHS ICECRM SNDWH VN BN",21,"OTHER"
"9017",19,"DAIYA CHEESECAKE NEW YORK STYLE",2,"OTHER"
"9018",19,"DAIYA CHSCK KEY LIME STYLE",11,"OTHER"
"9019",19,"DAN OIKOS GRK FRZ YGRT CHOC",15,"OTHER"
"9020",19,"DAN OIKOS GRK FRZN YGRT STRWBRY",18,"OTHER"
"9021",19,"DIANA BANABAS BABIES MLK CHOC",59,"OTHER"
"9022",19,"DIANA BANANAS BABIES DRK CHOC",59,"OTHER"
"9023",19,"DIANA BANANAS BABIES MLK CHOC W/PNUT",22,"OTHER"
"9024",19,"DIPPIN DOTS RED BERRY",14,"OTHER"
"9025",19,"DIVINO GELATO FLD BLK DIA PLUM",18,"OTHER"
"9026",19,"DIVINO GELATO FLD ROMAN KIWI",7,"OTHER"
"9027",19,"DIVINO SORBET FLD AMALFI LEMON",15,"OTHER"
"9028",19,"DIVINO SRBT FLD APULIAN PCH",28,"OTHER"
"9029",19,"DIVINO SRBT FLD CIACL TNGRN",14,"OTHER"
"9030",19,"DREYER POMEGRANATE BARS",132,"OTHER"
"9031",19,"DREYERS ASSORTED FRUIT BAR",179,"OTHER"
"9032",19,"DREYERS BUTTER PECAN IC",50,"OTHER"
"9033",19,"DREYERS CHOCOLATE",64,"OTHER"
"9034",19,"DREYERS FRN VANILLA ICRM",59,"OTHER"
"9035",19,"DREYERS FRT BAR COCONUT",172,"OTHER"
"9036",19,"DREYERS FRUIT BAR PNAPL",87,"OTHER"
"9037",19,"DREYERS FRUIT BAR STRAW",235,"OTHER"
"9038",19,"DREYERS LIGHT CHOCOLATE",37,"OTHER"
"9039",19,"DREYERS MINT CHOC CHIP",57,"OTHER"
"9040",19,"DREYERS NEAPOLITAN",47,"OTHER"
"9041",19,"DREYERS ROCKY ROAD ICRM",33,"OTHER"
"9042",19,"DREYERS VANILLA ICE CREAM",89,"OTHER"
"9043",19,"DRUMSTICK NESTLE CRUNCH DPED",206,"OTHER"
"9044",19,"DRUMSTICK VANILLA",122,"OTHER"
"9045",19,"DRYRD FRUIT BAR NSA VARIETY",167,"OTHER"
"9046",19,"F'REAL MILKSHAKE MINT CHOC CHIP 16Z",63,"OTHER"
"9047",19,"F'REAL MLKSHK PMPKN CHSCKE",7,"OTHER"
"9048",19,"FATBOY CRML PRTZL SUNDAE",21,"OTHER"
"9049",19,"FATBOY JR SNDW VAN ICRM",52,"OTHER"
"9050",19,"FATBOY SNDW KEY LIME ICRM",39,"OTHER"
"9051",19,"FATBOY SNDW VAN PREM ICRM",107,"OTHER"
"9052",19,"FREAL BL/RSP/POM SMOOTHIE",9,"OTHER"
"9053",19,"FREAL CAPPUCCINO COFFEE",21,"OTHER"
"9054",19,"FREAL FRZN CAPP COFFEE 16OZ",21,"OTHER"
"9055",19,"FREAL MALT MILKSHAKE",17,"OTHER"
"9056",19,"FREAL MANGO SMOOTHIE",10,"OTHER"
"9057",19,"FREAL MILKSHAKE CHOC",73,"OTHER"
"9058",19,"FREAL MILKSHAKE CHOC 16OZ",73,"OTHER"
"9059",19,"FREAL MILKSHAKE CHOC MLT 16OZ",17,"OTHER"
"9060",19,"FREAL MILKSHAKE CKIES N CRM",79,"OTHER"
"9061",19,"FREAL MILKSHAKE COOKIES N CRM 16OZ",79,"OTHER"
"9062",19,"FREAL MILKSHAKE MINT",63,"OTHER"
"9063",19,"FREAL MILKSHAKE REESES",67,"OTHER"
"9064",19,"FREAL MILKSHAKE REESES BTR CUP16OZ",67,"OTHER"
"9065",19,"FREAL MILKSHAKE STRW",6,"OTHER"
"9066",19,"FREAL MILKSHAKE STWBRY 16OZ",6,"OTHER"
"9067",19,"FREAL MILKSHAKE VAN",52,"OTHER"
"9068",19,"FREAL MILKSHAKE VAN 16OZ",52,"OTHER"
"9069",19,"FREAL SMOOTHIE BB RSP PMGRNTE 16OZ",9,"OTHER"
"9070",19,"FREAL SMOOTHIE MANGO 16OZ",10,"OTHER"
"9071",19,"FREAL SMOOTHIE STRW BNA 16OZ",56,"OTHER"
"9072",19,"FREAL STRW/BAN SMOOTHIE",56,"OTHER"
"9073",19,"FRTARE STRW,MXD BRY,MILK",22,"OTHER"
"9074",19,"FRUITTARE FRT MILK BANANA",46,"OTHER"
"9075",19,"FRUITTARE REAL FRT MANGO",49,"OTHER"
"9076",19,"GANDY I. CRM MOOSE TRACKS",97,"OTHER"
"9077",19,"GANDY I.CRM CARAMEL CARIBOU",60,"OTHER"
"9078",19,"GANDY I.CRM CHERRY VANILLA",35,"OTHER"
"9079",19,"GANDY I.CRM NEAPOLITAN",74,"OTHER"
"9080",19,"GANDY ICE CREAM STRWBRY",13,"OTHER"
"9081",19,"GANDY ICE CRM CHOCOLATE",53,"OTHER"
"9082",19,"GANDY ICE CRM VANILLA",166,"OTHER"
"9083",19,"GANDY PNT CHOC CHP CKIE DGH",4,"OTHER"
"9084",19,"GANDY SLIM & TRM VANILLA",30,"OTHER"
"9085",19,"GANDY'S PINT BTTR PCN IC",8,"OTHER"
"9086",19,"GANDY'S PINT CKIE CRM IC",13,"OTHER"
"9087",19,"GANDY'S PINT VAN  IC",3,"OTHER"
"9088",19,"GANDYS VANILLA ICE CREAM 4QT",272,"OTHER"
"9089",19,"GDPOP BANANA CINN 11OZ",15,"OTHER"
"9090",19,"GDPOP CHOC MILK 11OZ",10,"OTHER"
"9091",19,"GDPOP COFFEE 11OZ",20,"OTHER"
"9092",19,"GDPOP HIBISCUS MINT 11OZ",22,"OTHER"
"9093",19,"GDPOP STRWBRRY LMNADE 11OZ",26,"OTHER"
"9094",19,"GDPOP STRWBRY 11OZ",27,"OTHER"
"9095",19,"GDPOP WTRMELN AGAVE 11OZ",21,"OTHER"
"9096",19,"GH POPSICLE SNOW CONE",14,"OTHER"
"9097",19,"GOOD HUMOR GIANT VAN SNDWCH",56,"OTHER"
"9098",19,"GOOD HUMOR KING CONE",61,"OTHER"
"9099",19,"GOOD HUMOR OREO COOKIE BAR",19,"OTHER"
"9100",19,"GOOD HUMOR STRWBRY SHRTCKE BAR",45,"OTHER"
"9101",19,"HAAGEN DAZ CUP CHOC PNUT BTTR",162,"OTHER"
"9102",19,"HAAGEN DAZ VAN YOGURT",4,"OTHER"
"9103",19,"HAAGEN DAZS BTR PECAN",118,"OTHER"
"9104",19,"HAAGEN DAZS CHOC ICE CREAM",105,"OTHER"
"9105",19,"HAAGEN DAZS CHOC PNUT BTTR",52,"OTHER"
"9106",19,"HAAGEN DAZS COFFEE IC",199,"OTHER"
"9107",19,"HAAGEN DAZS CUP CHOCOLATE",254,"OTHER"
"9108",19,"HAAGEN DAZS CUP COFFEE",264,"OTHER"
"9109",19,"HAAGEN DAZS CUP VANILLA",273,"OTHER"
"9110",19,"HAAGEN DAZS GELATO DRK CHOC CHP",23,"OTHER"
"9111",19,"HAAGEN DAZS GELATO SEA SALT CRML",42,"OTHER"
"9112",19,"HAAGEN DAZS MANGO SORBET",15,"OTHER"
"9113",19,"HAAGEN DAZS RASPBERRY SORBET",11,"OTHER"
"9114",19,"HAAGEN DAZS ROCKY ROAD",42,"OTHER"
"9115",19,"HAAGEN DAZS RUM RAISIN",71,"OTHER"
"9116",19,"HAAGEN-DAZ VAN BEAN",72,"OTHER"
"9117",19,"HAAGN DAZ GELATO CAPPUCCINO",1,"OTHER"
"9118",19,"HAG DAZ VANILLA",180,"OTHER"
"9119",19,"HAGEN DAZ CHOCOLATE",63,"OTHER"
"9120",19,"HAGEN DAZ COFFEE",137,"OTHER"
"9121",19,"HAGEN DAZ STWBRRY IC",155,"OTHER"
"9122",19,"HAGEN DAZ VANILLA ICE CREAM",166,"OTHER"
"9123",19,"HAGEN DAZS CHOC CHOC CHP",78,"OTHER"
"9124",19,"HAGEN DAZS VAN SWSS ALMD",71,"OTHER"
"9125",19,"HAGN DAZ GELATO BLK CHRY AMRTO",39,"OTHER"
"9126",19,"HALO ICE CREAM CHOCO LT",129,"OTHER"
"9127",19,"HALO ICE CREAM STRWBRY LT",163,"OTHER"
"9128",19,"HALO TOP BIRTHDAY CAKE",286,"OTHER"
"9129",19,"HALO TOP VANILLA BEAN",131,"OTHER"
"9130",19,"HD CARAMEL CONE CUP",210,"OTHER"
"9131",19,"HD LEMON SORBET",17,"OTHER"
"9132",19,"HD SNACK VAN & ALMND",82,"OTHER"
"9133",19,"HGN DAZS CUP DULC DE LECHE",314,"OTHER"
"9134",19,"HGN DZS GLT BR TRMS DC 3OZ",10,"OTHER"
"9135",19,"HGN DZS GLT BR VNL CRM PZL 3OZ",8,"OTHER"
"9136",19,"JULIES ICRM SANDWICH",40,"OTHER"
"9137",19,"KEMPS FF CHOC FRZN YOG",46,"OTHER"
"9138",19,"KEMPS FF CRML PRALINE YOG",42,"OTHER"
"9139",19,"KEMPS FF NSA VAN YOG",107,"OTHER"
"9140",19,"KEMPS FF STRW FRZN YOG",88,"OTHER"
"9141",19,"KEMPS FF VAN FRZN YOG",66,"OTHER"
"9142",19,"KEMPS LF BLK JCK CHRY YOG",56,"OTHER"
"9143",19,"KEMPS LF BTTR PECAN YOG",40,"OTHER"
"9144",19,"KEMPS LF CHOC ALMND",42,"OTHER"
"9145",19,"KEMPS LF CRML BROWNIE YOG",38,"OTHER"
"9146",19,"KEMPS LF MOOSE TRKS YOG",77,"OTHER"
"9147",19,"KEMPS LF SEA SALT CRML YOG",35,"OTHER"
"9148",19,"KEMPS LF VAN BEAN YOG",69,"OTHER"
"9149",19,"KLNDK CKS CRM KANDY BAR",49,"OTHER"
"9150",19,"KLNDK CRML PNUT KANDY BAR",66,"OTHER"
"9151",19,"KLNDK FDGE CRNCH KANDY BR",19,"OTHER"
"9152",19,"KLONDIKE HEATH BAR",106,"OTHER"
"9153",19,"KLONDIKE KANDY KARAMEL BAR",31,"OTHER"
"9154",19,"KLONDIKE MINT CHOC CHIP",79,"OTHER"
"9155",19,"KLONDIKE ORIGINAL ICE CREAM BAR",3,"OTHER"
"9156",19,"KLONDIKE ORIGINAL VAN",191,"OTHER"
"9157",19,"KLONDIKE RED FAT NSA",138,"OTHER"
"9158",19,"KLONDIKE VANILLA SANDWICH",239,"OTHER"
"9159",19,"LCN BDAY CAKE ICRM SNDWCH",144,"OTHER"
"9160",19,"LCN BIRTHDAY CAKE ICECRM",43,"OTHER"
"9161",19,"LCN BIRTHDAY CAKE ICRM",131,"OTHER"
"9162",19,"LCN CHOC MARBLE ICECREAM",45,"OTHER"
"9163",19,"LCN CHOC MNT ICRM SNDWCH",130,"OTHER"
"9164",19,"LCN CHOC SUNDAE CUPS",130,"OTHER"
"9165",19,"LCN CHOCOLATE ICECREAM",116,"OTHER"
"9166",19,"LCN CHOCOLATE ICRM",156,"OTHER"
"9167",19,"LCN CKIES N CRM IC SNDWCH",293,"OTHER"
"9168",19,"LCN CKIES N CRM ICECREAM",30,"OTHER"
"9169",19,"LCN CKIES N CRM ICRM",181,"OTHER"
"9170",19,"LCN FF CH CHIP BLK CHRY FY",91,"OTHER"
"9171",19,"LCN FF CHOC FRZN YOGURT",87,"OTHER"
"9172",19,"LCN FF VAN FRZN YOGURT",97,"OTHER"
"9173",19,"LCN FUDGE BARS VALUE PACK",42,"OTHER"
"9174",19,"LCN KEY LIME SHERBET",148,"OTHER"
"9175",19,"LCN KRUNCH BARS",191,"OTHER"
"9176",19,"LCN LF CKIES N CRM ICRM",64,"OTHER"
"9177",19,"LCN LF MINT CHOC CHIP ICRM",101,"OTHER"
"9178",19,"LCN LF VANILLA ICECREAM",87,"OTHER"
"9179",19,"LCN MNT CHOC CHP ICRM",103,"OTHER"
"9180",19,"LCN NEAPOLITAN ICECREAM",143,"OTHER"
"9181",19,"LCN NEAPOLITAN ICRM",108,"OTHER"
"9182",19,"LCN NEAPOLTIN ICRM SNDWCH",228,"OTHER"
"9183",19,"LCN ORANGE BARS",260,"OTHER"
"9184",19,"LCN PINEAPPLE SHERBET",186,"OTHER"
"9185",19,"LCN RAINBOW SHERBET",267,"OTHER"
"9186",19,"LCN ROCKY ROAD ICECREAM",136,"OTHER"
"9187",19,"LCN RT BEER FLOAT BARS",127,"OTHER"
"9188",19,"LCN STRAWBERRY IC",137,"OTHER"
"9189",19,"LCN STRWBRY SUNDAE CUPS",118,"OTHER"
"9190",19,"LCN TOFFEE BRITTLE BARS",142,"OTHER"
"9191",19,"LCN VAN ICECREAM SNDWCH",464,"OTHER"
"9192",19,"LCN VAN ICRM SNDWCH",358,"OTHER"
"9193",19,"LCN VAN ORANGE SHERBET",115,"OTHER"
"9194",19,"LCN VANILLA ICECREAM",315,"OTHER"
"9195",19,"LCN VANILLA ICREAM",250,"OTHER"
"9196",19,"LIFEWAY KEFIR TT MANGO",23,"OTHER"
"9197",19,"LIFEWAY KEFIR TT ORIGINAL",29,"OTHER"
"9198",19,"LIFEWAY KEFIR TT PMGRANT",27,"OTHER"
"9199",19,"LIFEWAY KEFIR TT STRWBRY",29,"OTHER"
"9200",19,"LUIGI'S CHC ITN ICE",14,"OTHER"
"9201",19,"LUIGIS ITAL ICE VARTY PK",148,"OTHER"
"9202",19,"LUIGIS ITALIAN ICE CHERRY",113,"OTHER"
"9203",19,"LUIGIS ITALIAN ICE NS VRTY",58,"OTHER"
"9204",19,"M/MAID SFT FRZN LEMONADE",91,"OTHER"
"9205",19,"M/MAID SFT FRZN LIMEADE",125,"OTHER"
"9206",19,"MAGNOLIA ICE CREAM CCNUT",8,"OTHER"
"9207",19,"MAGNOLIA ICE CREAM TRPCL AVCDO",5,"OTHER"
"9208",19,"MAGNOLIA ICE CREAM TRPCL UBE",13,"OTHER"
"9209",19,"MAGNUM DBL CRML IC BARS",370,"OTHER"
"9210",19,"MAGNUM DBLE PB BAR",4,"OTHER"
"9211",19,"MAGNUM GOLD 3PK",63,"OTHER"
"9212",19,"MGNM MINI ALMND WHT VRTY",23,"OTHER"
"9213",19,"MONSTER COOKIE  ORIGINAL",2,"OTHER"
"9214",19,"MRS FIELDS COOKIE SANDWICH",4,"OTHER"
"9215",19,"NE CLASSIC DRMSTICK COMBO",288,"OTHER"
"9216",19,"NE CLASSIC DRMSTK VNLLA",323,"OTHER"
"9217",19,"NESTLE LIL DRUM CHOC SWIRL",59,"OTHER"
"9218",19,"ON BLBRY GREEK YOG BARS",115,"OTHER"
"9219",19,"ON BLUBRY GRK FRZN YOG",9,"OTHER"
"9220",19,"ON CHRY GREEK YOG BARS",150,"OTHER"
"9221",19,"ON CHRY GRK FRZN YOG",10,"OTHER"
"9222",19,"ON MNGO GRK FRZN YOG",2,"OTHER"
"9223",19,"ON MXD BRY FRUIT VEG BARS",118,"OTHER"
"9224",19,"ON ORNG MNG FRT VEG BARS",47,"OTHER"
"9225",19,"ON PEACH FRUIT VEG BARS",72,"OTHER"
"9226",19,"ON PEACH GRK FRZN YOG",9,"OTHER"
"9227",19,"ON STRW FRUIT VEG BARS",83,"OTHER"
"9228",19,"ON STRW GREEK YOG BARS",98,"OTHER"
"9229",19,"ON STRW GRK FRZN YOG",9,"OTHER"
"9230",19,"ON VAN GREEK YOG BARS",55,"OTHER"
"9231",19,"ON VAN GRK FRZN YOG",7,"OTHER"
"9232",19,"OSD ND CHOC VELVET OG",16,"OTHER"
"9233",19,"OSD ND CREAMY VANILLA OG",19,"OTHER"
"9234",19,"OSD ND NEOPOLITAN",18,"OTHER"
"9235",19,"OUTSHNE FRUIT BAR PINEAPPLE",87,"OTHER"
"9236",19,"PE FDG SWRL DAIRY DSSRT",32,"OTHER"
"9237",19,"PE NEAPOLITAN DAIRY DSSRT",36,"OTHER"
"9238",19,"PE STRW DAIRY DESSERT",19,"OTHER"
"9239",19,"PE VANILLA DAIRY DESSERT",35,"OTHER"
"9240",19,"POPSICLE FIRECRACKER JR",143,"OTHER"
"9241",19,"POPSICLE FUDGSICLE NSA",229,"OTHER"
"9242",19,"POPSICLE OR/GR/CHRY",392,"OTHER"
"9243",19,"POPSICLE S/F OR/CH/GR",365,"OTHER"
"9244",19,"POPSICLE SCRIBBLERS",172,"OTHER"
"9245",19,"POPSICLE SF ORG/CHRY/GRP",132,"OTHER"
"9246",19,"POPSICLE SF TROPICALS",161,"OTHER"
"9247",19,"PPSCLE REDS CHRY,RSP,STRW",160,"OTHER"
"9248",19,"RBYS RCKT DSSRT FRZ GLXY",40,"OTHER"
"9249",19,"RBYS RCKT DSSRT FRZ ORBT",43,"OTHER"
"9250",19,"RBYS RCKT DSSRT FRZ RCK",75,"OTHER"
"9251",19,"REESE'S ICE CREAM CUP",92,"OTHER"
"9252",19,"RICE DREAM BITES VAN",14,"OTHER"
"9253",19,"RICE DREAM VAN",14,"OTHER"
"9254",19,"S.COW CHOC.VAN SANDWICH",123,"OTHER"
"9255",19,"S/COW NSA VANILLA SANDWICH",61,"OTHER"
"9256",19,"SC DPPD BAR DBL CHOC CARM",53,"OTHER"
"9257",19,"SC DPPD BAR VAN CHOC ALMD",32,"OTHER"
"9258",19,"SCOOPS 100YR BAN SPLIT",2,"OTHER"
"9259",19,"SCOOPS BANANA NUT",37,"OTHER"
"9260",19,"SCOOPS BUTTER PECAN",36,"OTHER"
"9261",19,"SCOOPS CHOCOLATE",91,"OTHER"
"9262",19,"SCOOPS CHOCOLATE CHIP",35,"OTHER"
"9263",19,"SCOOPS COOKIES & CREAM",47,"OTHER"
"9264",19,"SCOOPS LOWFAT VANILLA",17,"OTHER"
"9265",19,"SCOOPS MUDSLIDE COFFEE I/C",34,"OTHER"
"9266",19,"SCOOPS NEOPOLITAN",49,"OTHER"
"9267",19,"SCOOPS ROCKY ROAD",43,"OTHER"
"9268",19,"SCOOPS STRAWBERRY",69,"OTHER"
"9269",19,"SCOOPS TSTD ALMOND FUDGE",98,"OTHER"
"9270",19,"SCOOPS VANILLA",227,"OTHER"
"9271",19,"SCOOPS VANILLA FUDGE",46,"OTHER"
"9272",19,"SK ICE CRM SAND LF VAN",128,"OTHER"
"9273",19,"SKINNY COW COOKIES & CRM",128,"OTHER"
"9274",19,"SKINNY COW FUDGE BAR",62,"OTHER"
"9275",19,"SKINNY COW TRFL CHOC BAR",5,"OTHER"
"9276",19,"SLIM A BEAR 100CAL VAN BAR",150,"OTHER"
"9277",19,"SLIM ABEAR 100CA TOFF/FRVAN",57,"OTHER"
"9278",19,"SNICKERS BAR",13,"OTHER"
"9279",19,"SNICKERS ICE CRM BARS",195,"OTHER"
"9280",19,"SO BLISS FRZR POP 4PK CRRT AP",4,"OTHER"
"9281",19,"SO BLISS FRZR POP 4PK HIBISCUS",1,"OTHER"
"9282",19,"SO BLISS FRZR POP 4PK MANGO",14,"OTHER"
"9283",19,"SO BLISS FRZR POP 4PK SWT TEA",1,"OTHER"
"9284",19,"SO DEL BAR CNUT ICRM ALM",48,"OTHER"
"9285",19,"SO DEL CNUT BAN SPLT MINI SNDW",48,"OTHER"
"9286",19,"SO DEL COCNT CHOC ICRM",36,"OTHER"
"9287",19,"SO DEL COCONT CKY DGH",34,"OTHER"
"9288",19,"SO DEL COCONT MLK ICRM",27,"OTHER"
"9289",19,"SO DEL COCONT MOCHA",139,"OTHER"
"9290",19,"SO DEL COCONT VAN",55,"OTHER"
"9291",19,"SO DELICIO SYICRM MIN SAN VAN",86,"OTHER"
"9292",19,"SOY DELC CHOC OBESSN OG2",4,"OTHER"
"9293",19,"STEVE DESSERT BANANA PUDDING",11,"OTHER"
"9294",19,"STEVE DESSERT BRBN VANILLA",15,"OTHER"
"9295",19,"STEVE DESSERT DRKLN BLKOUT",10,"OTHER"
"9296",19,"STEVE DESSERT SALTY CRML",3,"OTHER"
"9297",19,"STEVE ICE CRM BURNT SGR VNLLA",8,"OTHER"
"9298",19,"STEVE ICE CRM DRK CHOC SLTY CRML",20,"OTHER"
"9299",19,"STNYFLD FRZN YOG DRK CHOC",13,"OTHER"
"9300",19,"STNYFLD LF MNT CHO YGRT OG2",8,"OTHER"
"9301",19,"STNYFLD NF VAN FDG YGRT OG2",10,"OTHER"
"9302",19,"STNYFLD NF VAN YOGRT OG2",39,"OTHER"
"9303",19,"SWT FRDM VAN ICRM CONE",64,"OTHER"
"9304",19,"SYDRM BTR PCAN DSERT",18,"OTHER"
"9305",19,"TALENTI BLOOD ORANGE SORBETTO",60,"OTHER"
"9306",19,"TALENTI GEL FUDGE BROWNIE",161,"OTHER"
"9307",19,"TALENTI GELATO CARIBBEAN COCONUT",86,"OTHER"
"9308",19,"TALENTI GELATO CH/PNT BTR CUP",146,"OTHER"
"9309",19,"TALENTI GELATO CRML CKIE CRNCH",516,"OTHER"
"9310",19,"TALENTI GELATO DBE DRK CHOC",24,"OTHER"
"9311",19,"TALENTI GELATO DBL DRK CHOC",72,"OTHER"
"9312",19,"TALENTI GELATO MILK CHOC",252,"OTHER"
"9313",19,"TALENTI GELATO PISTACHIO",192,"OTHER"
"9314",19,"TALENTI GELATO ROMAN RASP SORBETTO",400,"OTHER"
"9315",19,"TALENTI GELATO SEA SALT",117,"OTHER"
"9316",19,"TALENTI GELATO VANILLA BEAN",126,"OTHER"
"9317",19,"TAMPICO TWIN POPS 3 FLVRS",75,"OTHER"
"9318",19,"TCBY FYOG COOKIES N CREAM",37,"OTHER"
"9319",19,"TCBY FYOG DBL CHOC CHNK",47,"OTHER"
"9320",19,"TCBY FYOG DBL CLS VAN BEAN",61,"OTHER"
"9321",19,"TCBY FYOG MINT CHOC CHIP",48,"OTHER"
"9322",19,"TCBY FYOG SLTD CRML SWIRL",49,"OTHER"
"9323",19,"TILLAMK ESPRESSO MOCHA ICRM",110,"OTHER"
"9324",19,"TILLAMK MUDSLIDE ICRM",171,"OTHER"
"9325",19,"TILLAMK OREGON STRW ICRM",132,"OTHER"
"9326",19,"TILLAMK ROCKY ROAD ICRM",100,"OTHER"
"9327",19,"TILLAMK VAN BEAN ICECREAM",247,"OTHER"
"9328",19,"TILLAMK VAN CHOC CHIP ICREAM",306,"OTHER"
"9329",19,"TILLAMOOK OR BLBRY PTCH ICRM",85,"OTHER"
"9330",19,"TILLAMOOK OREGON BLK CHRY",87,"OTHER"
"9331",19,"TILLMK CINN HORCHATA ICREAM",83,"OTHER"
"9332",19,"TILLMK CKIES N CRM ICREAM",109,"OTHER"
"9333",19,"TILLMK CRML BTR PCN ICREAM",133,"OTHER"
"9334",19,"TILLMK DUTCH CHOC ICREAM",106,"OTHER"
"9335",19,"TILLMK FIRESD SMORES ICREAM",62,"OTHER"
"9336",19,"TILLMK MARIONBRY PIE ICREAM",56,"OTHER"
"9337",19,"TILLMK MNT CHOC CHIP ICREAM",124,"OTHER"
"9338",19,"TILLMK OLD FASH VAN ICREAM",323,"OTHER"
"9339",19,"TILLMK TOFFEE CRNCH ICRM",160,"OTHER"
"9340",19,"TLNTI GEL BLK RSP CHC CHP",118,"OTHER"
"9341",19,"TOFUTTI CUTIES VANILLA",6,"OTHER"
"9342",19,"WINKS FROZEN CAKE BATTER",78,"OTHER"
"9343",19,"WINKS FROZEN CHOC MINT",29,"OTHER"
"9344",19,"WINKS FROZEN CINNAMON BUN",23,"OTHER"
"9345",19,"WINKS FROZEN COCOA DOUGH",73,"OTHER"
"9346",19,"WINKS FROZEN ICED LATTE",15,"OTHER"
"9347",19,"WONKA PUSH UP 9 CT BOX",136,"OTHER"
"9348",19,"WW CHOC FUDGE BAR",179,"OTHER"
"9349",19,"WW COOKIES & CREAM BAR",99,"OTHER"
"9350",19,"WW DARK CHOC MINT BAR",70,"OTHER"
"9351",19,"WW DARK CHOC RASP BAR",41,"OTHER"
"9352",19,"WW DRK CHC DULCE DE LECHE",4,"OTHER"
"9353",19,"WW DRK CHOC RSPB BARS",6,"OTHER"
"9354",19,"WW ENG TOFFEE CRNCH BAR",114,"OTHER"
"9355",19,"WW ENGLSH TFEE CRCH BAR",5,"OTHER"
"9356",19,"WW GIANT CHOC FUDGE BAR",57,"OTHER"
"9357",19,"WW MOCHA LATTE BAR",56,"OTHER"
"9358",19,"WW PNB CRML CANDY BAR",160,"OTHER"
"9359",19,"WW SALTED CARAMEL BAR",110,"OTHER"
"9360",19,"WW SNACK SIZE VAN FUDGE SWRL CONES",117,"OTHER"
"9361",19,"WW SNK SZ CHOC FDG BARS",178,"OTHER"
"9362",19,"WW TRIPLE CHOC BAR",75,"OTHER"
"9363",20,"*CV*DIPPIN DOT COTTON CANDY",31,"OTHER"
"9364",20,"*CV*DIPPIN DOTS BAN SPLIT",57,"OTHER"
"9365",20,"*CV*DIPPIN DOTS BIRTHDAY CAKE",13,"OTHER"
"9366",20,"*CV*DIPPIN DOTS CHOC",77,"OTHER"
"9367",20,"*CV*DIPPIN DOTS CKIE DGH",55,"OTHER"
"9368",20,"*CV*DIPPIN DOTS CKIES/CRM",70,"OTHER"
"9369",20,"*CV*DIPPIN DOTS ICE RNBW",35,"OTHER"
"9370",20,"*CV*DIPPIN DOTS MINT CHOC",73,"OTHER"
"9371",20,"*CV*DIPPIN DOTS VAN ICE CRM",34,"OTHER"
"9372",20,"*D*BB SWT FRDM NSA FUDGE BAR 12CT",112,"OTHER"
"9373",20,"*D*BR CHOC FUDGE ICRM",68,"OTHER"
"9374",20,"*D*CHRSTMS ICE CRM EGGNG",10,"OTHER"
"9375",20,"*D*CHRSTMS MLK ICE CRM EGGNG",27,"OTHER"
"9376",20,"*D*XMAS EGGNG CHOC SWRL",8,"OTHER"
"9377",20,"*D*XMAS MLK I CRM EGGNOG SEASLT CRM",19,"OTHER"
"9378",20,"*D*XMAS MLK ICE CRM EGGNG FR VAN",10,"OTHER"
"9379",20,"*R* DREYERS FRT BAR LIME",156,"OTHER"
"9380",20,"*R* HD DULCE DE LECHE CARAMEL",183,"OTHER"
"9381",20,"*R*DREYERS FRT BAR GRAPE",23,"OTHER"
"9382",20,"*Z*BB FNWCH CKIES N CRM966620",2,"OTHER"
"9383",20,"*Z*EAT RT CHOC RASP 966533",95,"OTHER"
"9384",20,"*Z*EAT RT TOFF CRNCH 966531",136,"OTHER"
"9385",20,"ALDENS IC SALTED CARAMEL",6,"OTHER"
"9386",20,"ALDENS ICE CREAM CHOC CHP",15,"OTHER"
"9387",20,"ALDENS ICE CREAM CKIE CRM",13,"OTHER"
"9388",20,"ALDENS ICE CREAM VANILLA",57,"OTHER"
"9389",20,"ALDENS ICRM MINT CHIP OG2",31,"OTHER"
"9390",20,"ALMOND DREAM CAPP SWIRL",34,"OTHER"
"9391",20,"ALMOND DREAM CHOC",32,"OTHER"
"9392",20,"ALMOND DREAM CHOC BITES",25,"OTHER"
"9393",20,"ALMOND DREAM PRLN CRNCH",60,"OTHER"
"9394",20,"ALMOND DREAM VNLA",38,"OTHER"
"9395",20,"ALMOND DREAM VNLA BITE",24,"OTHER"
"9396",20,"ARTIC ZERO ICE CRM BUTTERY PECAN",50,"OTHER"
"9397",20,"ARTIC ZERO ICE CRM CHOC PNUT BTR",142,"OTHER"
"9398",20,"ARTIC ZERO ICE CRM COOKIE N CRM",150,"OTHER"
"9399",20,"ARTIC ZERO ICE CRM COOL MINT CHIP",49,"OTHER"
"9400",20,"ARTIC ZERO ICE CRM LIL BIT CHIPPY",3,"OTHER"
"9401",20,"ARTIC ZERO ICE CRM SEA SLT CRMEL",63,"OTHER"
"9402",20,"ARTIC ZERO ICE CRM VANILLA",42,"OTHER"
"9403",20,"ARTIC ZERO ICE CRMCOOKIE DOUGH CHIP",109,"OTHER"
"9404",20,"B BELL ASST GOLD ICE CRM HG",11680,"OTHER"
